player_id,season_id,left_team_id,joined_team_id,fee_of_transfer
54781,2015,1049,281,44500000
50362,2015,405,281,11500000
225452,2015,931,281,7200000
251106,2015,20,281,4400000
85383,2015,4032,281,550000
226739,2015,6954,281,320000
127108,2015,12321,281,300000
114365,2015,7831,281,0
295330,2015,6930,281,-3
114365,2015,355,281,-2
251106,2015,1184,281,-2
115507,2015,641,281,-2
174694,2015,1082,281,-2
115507,2015,993,281,-2
31552,2015,405,281,-2
143559,2015,33,281,-2
18644,2015,1049,281,-2
32617,2015,430,281,-2
182579,2015,383,281,-2
277114,2015,371,281,-2
18644,2015,281,1049,28000000
174694,2015,281,162,12000000
143559,2015,281,33,9500000
182579,2015,281,244,5000000
28396,2015,281,12,4000000
31552,2015,281,405,3500000
46104,2015,281,46,2500000
88262,2015,281,371,2000000
195605,2015,281,3302,500000
277114,2015,281,141,436000
186292,2015,281,2455,0
32617,2015,281,405,0
98596,2015,281,940,0
3333,2015,281,31,0
114365,2015,281,355,-1
85383,2015,281,12321,-1
127108,2015,281,12321,-1
115507,2015,281,641,-1
384807,2015,281,317,-1
251106,2015,281,1184,-1
226739,2015,281,25580,-1
251106,2015,281,132,-1
115507,2015,281,2441,-1
225452,2015,281,371,-1
3163,2015,281,40058,-2
5658,2015,631,11,14000000
160438,2015,26,11,12500000
242631,2015,9249,11,-3
197642,2015,9249,11,-3
220491,2015,9249,11,-3
159471,2015,984,11,-2
111873,2015,543,11,-2
197642,2015,3008,11,-2
121990,2015,355,11,-2
127194,2015,610,11,-2
126321,2015,379,11,-2
131248,2015,1050,11,-2
15185,2015,46,11,-2
127194,2015,358,11,-2
129688,2015,317,11,-2
15185,2015,11,141,2500000
129688,2015,11,35,0
26763,2015,11,244,0
251912,2015,11,603,0
111873,2015,11,543,-1
159471,2015,11,984,-1
121990,2015,11,355,-1
197642,2015,11,3008,-1
44058,2015,11,12,-1
127194,2015,11,610,-1
27306,2015,11,40,-1
127194,2015,11,358,-1
182877,2015,162,985,60000000
56818,2015,180,985,35000000
167850,2015,383,985,34000000
54906,2015,416,985,18000000
2514,2015,27,985,9000000
30690,2015,1038,985,0
258879,2015,5242,985,-3
315131,2015,5242,985,-3
203394,2015,9251,985,-3
188862,2015,9251,985,-3
258923,2015,5242,985,-3
110864,2015,466,985,-2
7589,2015,3057,985,-2
134424,2015,3008,985,-2
257474,2015,448,985,-2
214104,2015,1237,985,-2
177847,2015,16,985,-2
134414,2015,371,985,-2
118535,2015,466,985,-2
50935,2015,418,985,-2
33706,2015,336,985,-2
189740,2015,419,985,-2
45320,2015,985,583,63000000
50935,2015,985,15,12000000
42412,2015,985,984,8300000
4380,2015,985,36,6500000
33706,2015,985,36,6000000
61892,2015,985,1041,3200000
189740,2015,985,419,1670000
73472,2015,985,355,0
128911,2015,985,1194,0
73484,2015,985,29,0
257474,2015,985,4000,0
22491,2015,985,984,0
177847,2015,985,16,-1
110864,2015,985,466,-1
7589,2015,985,3057,-1
134414,2015,985,371,-1
134424,2015,985,3008,-1
118535,2015,985,466,-1
214104,2015,985,1237,-1
39152,2015,985,162,-2
91845,2015,15,148,30000000
42710,2015,13,148,16000000
241119,2015,1041,148,14100000
122675,2015,3,148,6000000
95810,2015,1132,148,4900000
243589,2015,6928,148,-3
200777,2015,984,148,-2
210983,2015,332,148,-2
255916,2015,289,148,-2
177952,2015,1028,148,-2
55508,2015,41,148,-2
34870,2015,148,1050,16000000
61842,2015,148,762,15700000
57229,2015,148,10948,14000000
63494,2015,148,1010,8900000
127160,2015,148,583,8600000
123261,2015,148,6195,7000000
55508,2015,148,41,6500000
14221,2015,148,29,6000000
27114,2015,148,289,4300000
140191,2015,148,698,250000
210983,2015,148,332,0
243587,2015,148,2797,0
177952,2015,148,1028,0
166640,2015,148,358,0
82215,2015,148,2891,0
200777,2015,148,984,-1
124845,2015,148,1039,-3
255916,2015,148,289,-1
45314,2015,148,368,-1
3476,2015,148,0,-3
8883,2015,148,515,-3
50201,2015,405,31,46500000
131789,2015,533,31,41000000
85177,2015,180,31,17700000
134294,2015,1132,31,8300000
222813,2015,159,31,7000000
256178,2015,358,31,4900000
295313,2015,42223,31,1100000
55247,2015,355,31,0
3333,2015,281,31,0
121280,2015,1039,31,-1
262545,2015,9252,31,-3
175745,2015,9252,31,-3
236510,2015,6922,31,-3
236510,2015,543,31,-2
243591,2015,352,31,-2
128912,2015,1123,31,-2
200782,2015,352,31,-2
203026,2015,370,31,-2
268258,2015,1533,31,-2
177859,2015,405,31,-2
177859,2015,40,31,-2
148368,2015,1082,31,-2
72047,2015,368,31,-2
128220,2015,1084,31,-2
134425,2015,31,281,63700000
96754,2015,31,289,10700000
72047,2015,31,368,6000000
49655,2015,31,984,4200000
102427,2015,31,289,2800000
128912,2015,31,1123,1800000
222813,2015,31,159,1000000
177859,2015,31,405,350000
268258,2015,31,11596,0
4042,2015,31,1027,0
3881,2015,31,512,0
3109,2015,31,1061,0
295313,2015,31,293,-1
128220,2015,31,897,-1
95295,2015,31,434,-1
200782,2015,31,352,-1
203026,2015,31,370,-1
243591,2015,31,352,-1
144303,2015,31,36,-1
236510,2015,31,543,-1
45146,2015,31,5,-1
35571,2015,31,515,-3
162029,2015,31,13,-2
121280,2015,31,1039,-2
139208,2015,371,180,15700000
104223,2015,234,180,15000000
66100,2015,631,180,7000000
126737,2015,1084,180,7000000
112988,2015,336,180,7000000
129627,2015,1039,180,5200000
121280,2015,1039,180,1700000
91251,2015,317,180,1500000
4311,2015,931,180,-1
163744,2015,990,180,-2
123742,2015,641,180,-2
247647,2015,1042,180,-2
227183,2015,991,180,-2
226965,2015,349,180,-2
163744,2015,641,180,-2
37389,2015,189,180,-2
56818,2015,180,985,35000000
85177,2015,180,31,17700000
15220,2015,180,989,0
4624,2015,180,272,0
37389,2015,180,720,0
55709,2015,180,347,0
247647,2015,180,1042,-1
226965,2015,180,349,-1
227183,2015,180,991,-1
163744,2015,180,641,-1
123742,2015,180,641,-1
163744,2015,180,990,-1
121280,2015,180,1039,-2
42710,2015,180,13,-2
4311,2015,180,931,-2
94307,2015,180,294,-2
27805,2015,180,86,-2
68306,2015,862,2288,8800000
84481,2015,1075,2288,6700000
66413,2015,618,2288,4900000
75890,2015,306,2288,850000
298477,2015,1027,2288,350000
270296,2015,1191,2288,210000
45403,2015,244,2288,0
63342,2015,1039,2288,-1
265471,2015,164,2288,-2
197910,2015,972,2288,-2
298477,2015,2455,2288,-2
70789,2015,6195,2288,-2
130216,2015,3820,2288,-2
298477,2015,3716,2288,-2
171260,2015,1078,2288,-2
37011,2015,1003,2288,-2
184398,2015,1042,2288,-2
189070,2015,164,2288,-2
374889,2015,1268,2288,-2
169566,2015,1042,2288,-2
71292,2015,2288,762,16000000
120241,2015,2288,931,705000
488,2015,2288,86,100000
89648,2015,2288,1078,0
125467,2015,2288,515,0
164389,2015,2288,2814,0
70789,2015,2288,16646,0
171260,2015,2288,1078,-1
298477,2015,2288,2455,-1
298477,2015,2288,3716,-1
66413,2015,2288,618,-1
84481,2015,2288,1082,-1
130216,2015,2288,3820,-1
197910,2015,2288,972,-1
37011,2015,2288,1003,-1
265471,2015,2288,164,-1
184398,2015,2288,1042,-1
189070,2015,2288,164,-1
374889,2015,2288,1268,-1
169566,2015,2288,1042,-1
29356,2015,2288,515,-3
7337,2015,2288,515,-3
63342,2015,2288,1039,-2
72768,2015,2288,294,-2
130756,2015,720,512,24250000
86792,2015,46,512,17000000
81999,2015,42,512,8000000
53173,2015,15,512,3800000
138335,2015,865,512,600000
15760,2015,131,512,0
3146,2015,405,512,0
3881,2015,31,512,0
147034,2015,631,512,-1
333782,2015,1181,512,-3
107617,2015,11177,512,-2
242417,2015,988,512,-2
12516,2015,698,512,-2
33873,2015,512,631,11000000
73734,2015,512,368,8000000
2998,2015,512,1003,4200000
225068,2015,512,970,0
61012,2015,512,2964,0
242417,2015,512,988,-1
13427,2015,512,1237,-1
107617,2015,512,11177,-1
12516,2015,512,698,-1
13616,2015,512,515,-3
3473,2015,512,515,-3
58361,2015,512,515,-3
147034,2015,512,631,-2
53173,2015,512,15,-2
29434,2015,583,873,13900000
95435,2015,289,873,10000000
95976,2015,1039,873,4900000
46791,2015,543,873,0
295073,2015,903,873,0
233998,2015,2998,873,-3
183334,2015,631,873,-1
8883,2015,515,873,-3
353674,2015,2454,873,-2
29974,2015,466,873,-2
170322,2015,703,873,-2
177953,2015,8981,873,-2
177953,2015,3684,873,-2
261367,2015,3716,873,-2
183284,2015,1211,873,-2
244125,2015,2262,873,-2
170322,2015,991,873,-2
135038,2015,1035,873,-2
45693,2015,873,989,5400000
33249,2015,873,1060,0
61561,2015,873,1035,0
244222,2015,873,7454,0
12693,2015,873,355,0
13350,2015,873,1035,0
28801,2015,873,45277,0
177953,2015,873,8981,-1
170322,2015,873,703,-1
261367,2015,873,3716,-1
177953,2015,873,3684,-1
353674,2015,873,2454,-1
29974,2015,873,466,-1
170322,2015,873,991,-1
244125,2015,873,2262,-1
135038,2015,873,1035,-1
135038,2015,873,1035,-3
74768,2015,873,1010,-3
183284,2015,873,1211,-1
3276,2015,873,515,-3
3560,2015,873,515,-3
183334,2015,873,631,-2
209781,2015,932,29,17900000
11111,2015,209,29,12200000
14221,2015,148,29,6000000
129476,2015,131,29,6000000
184381,2015,504,29,4000000
348623,2015,349,29,1400000
238988,2015,2419,29,700000
73484,2015,985,29,0
220755,2015,9261,29,-3
52432,2015,515,29,-3
52432,2015,2454,29,-2
21333,2015,1035,29,-2
121260,2015,358,29,-2
121260,2015,1071,29,-2
215840,2015,1071,29,-2
110860,2015,931,29,-2
238988,2015,1148,29,-2
220755,2015,899,29,-2
12763,2015,29,1123,11000000
14259,2015,29,472,0
3356,2015,29,989,0
156941,2015,29,988,0
203828,2015,29,920,0
220755,2015,29,899,-1
121260,2015,29,358,-1
215840,2015,29,1071,-1
52432,2015,29,2454,-1
238988,2015,29,1148,-1
184381,2015,29,504,-1
215840,2015,29,2817,-3
121260,2015,29,1071,-1
21333,2015,29,1035,-1
110860,2015,29,931,-1
242413,2015,29,515,-3
186997,2015,29,631,-2
37647,2015,244,379,15000000
48002,2015,506,379,11000000
104124,2015,703,379,9500000
101213,2015,1038,379,6000000
236953,2015,399,379,4800000
25742,2015,3008,379,4100000
186269,2015,2999,379,1300000
120630,2015,36,379,1000000
51321,2015,337,379,0
27394,2015,131,379,-1
59866,2015,631,379,-1
135853,2015,2524,379,-1
242606,2015,9267,379,-3
258311,2015,9267,379,-3
345961,2015,9955,379,-3
264220,2015,9955,379,-3
314295,2015,9955,379,-3
242606,2015,1027,379,-2
264220,2015,1027,379,-2
186269,2015,2793,379,-2
46831,2015,347,379,-2
157907,2015,164,379,-2
15921,2015,1123,379,-2
183286,2015,991,379,-2
183286,2015,358,379,-2
4063,2015,379,641,7900000
46831,2015,379,18544,4000000
15921,2015,379,1123,3400000
26456,2015,379,430,2100000
25742,2015,379,17250,1120000
29091,2015,379,978,0
214776,2015,379,1150,0
191320,2015,379,6066,0
3692,2015,379,1071,0
207037,2015,379,1031,0
186269,2015,379,2793,-1
264220,2015,379,1027,-1
242606,2015,379,1027,-1
207009,2015,379,8780,-1
157907,2015,379,164,-1
183286,2015,379,358,-1
15921,2015,379,1123,-1
258311,2015,379,1426,-1
183286,2015,379,991,-1
1368,2015,379,515,-3
3179,2015,379,515,-3
39883,2015,379,515,-3
3950,2015,379,515,-3
27394,2015,379,131,-2
59866,2015,379,631,-2
126321,2015,379,11,-2
80197,2015,964,984,17000000
73482,2015,3008,984,11300000
42412,2015,985,984,8300000
49655,2015,31,984,4200000
85935,2015,1071,984,2100000
22491,2015,985,984,0
200777,2015,148,984,-1
159471,2015,11,984,-1
74590,2015,1039,984,-1
6855,2015,1114,984,-2
54576,2015,1775,984,-2
22491,2015,466,984,-2
64308,2015,984,683,5420000
36608,2015,984,1123,4100000
54576,2015,984,1775,2000000
4241,2015,984,405,1400000
45272,2015,984,1123,0
137669,2015,984,1110,0
4115,2015,984,22,0
22491,2015,984,466,-1
141349,2015,984,1219,-3
6855,2015,984,515,-3
159471,2015,984,11,-2
74590,2015,984,1039,-2
200777,2015,984,148,-2
79642,2015,39,1003,11000000
225083,2015,1162,1003,9000000
50477,2015,800,1003,7000000
19041,2015,6195,1003,7000000
214056,2015,190,1003,6600000
292417,2015,337,1003,5100000
2998,2015,512,1003,4200000
6636,2015,33,1003,0
37011,2015,2288,1003,-1
316125,2015,39341,1003,-3
121269,2015,1302,1003,-2
251914,2015,1181,1003,-2
55687,2015,641,1003,-2
67283,2015,703,1003,-2
229970,2015,603,1003,-2
3296,2015,1039,1003,-2
67283,2015,698,1003,-2
272036,2015,986,1003,-2
229970,2015,164,1003,-2
190514,2015,1078,1003,-2
251914,2015,986,1003,-2
128906,2015,698,1003,-2
316125,2015,1110,1003,-2
33065,2015,350,1003,-2
169096,2015,11177,1003,-2
33963,2015,1003,641,5600000
108725,2015,1003,399,3600000
50477,2015,1003,430,250000
272036,2015,1003,2804,0
7520,2015,1003,683,0
163532,2015,1003,1302,0
3273,2015,1003,991,0
10501,2015,1003,466,0
134258,2015,1003,1195,0
149237,2015,1003,3057,0
272036,2015,1003,986,-1
229970,2015,1003,164,-1
190514,2015,1003,1078,-1
251914,2015,1003,986,-1
316125,2015,1003,1110,-1
169096,2015,1003,11177,-1
46580,2015,1003,533,-1
121269,2015,1003,1302,-1
67283,2015,1003,698,-1
67283,2015,1003,703,-1
251914,2015,1003,1181,-1
190514,2015,1003,602,-3
169096,2015,1003,11177,-3
229970,2015,1003,603,-1
3296,2015,1003,1039,-1
128906,2015,1003,698,-1
55687,2015,1003,641,-1
33065,2015,1003,350,-1
48411,2015,1003,515,-3
27053,2015,1003,515,-3
49101,2015,1003,515,-3
37011,2015,1003,2288,-2
49499,2015,383,762,20000000
51152,2015,58,762,18500000
184892,2015,244,762,18350000
71292,2015,2288,762,16000000
61842,2015,148,762,15700000
203348,2015,58,762,12000000
51540,2015,40,762,6000000
75287,2015,12,762,1000000
251664,2015,1302,762,360000
258188,2015,9253,762,-3
250431,2015,9253,762,-3
158697,2015,990,762,-2
10642,2015,543,762,-2
251664,2015,349,762,-2
76560,2015,1071,762,-2
62052,2015,1028,762,-2
226049,2015,3537,762,-2
250426,2015,990,762,-2
92381,2015,603,762,-2
168408,2015,1252,762,-2
62052,2015,124,762,-2
158697,2015,124,762,-2
183321,2015,124,762,-2
84344,2015,46,762,-2
39909,2015,855,762,-2
84344,2015,762,46,3700000
111036,2015,762,265,600000
113707,2015,762,244,600000
62052,2015,762,1028,400000
10642,2015,762,543,330000
204354,2015,762,1045,0
128895,2015,762,1211,0
33785,2015,762,3008,0
26443,2015,762,897,0
10642,2015,762,543,-1
62052,2015,762,1028,-1
251664,2015,762,349,-1
158697,2015,762,990,-1
226049,2015,762,3537,-1
168408,2015,762,1252,-1
184892,2015,762,244,-1
250426,2015,762,990,-1
92381,2015,762,603,-1
76560,2015,762,1071,-1
39909,2015,762,515,-3
43261,2015,762,515,-3
93795,2015,762,660,-2
103565,2015,40,289,11800000
38497,2015,338,289,11400000
96754,2015,31,289,10700000
76077,2015,46,289,10500000
57420,2015,1158,289,6500000
27114,2015,148,289,4300000
94783,2015,288,289,2850000
102427,2015,31,289,2800000
108878,2015,371,289,2800000
44855,2015,449,289,1400000
49734,2015,27,289,1000000
255916,2015,148,289,-1
36500,2015,273,289,-1
60573,2015,2698,289,-1
13058,2015,515,289,-3
3562,2015,515,289,-3
218140,2015,9264,289,-3
248045,2015,9264,289,-3
39010,2015,164,289,-2
218140,2015,3456,289,-2
108878,2015,698,289,-2
77329,2015,337,289,-2
40612,2015,399,289,-2
218144,2015,2577,289,-2
77329,2015,399,289,-2
130164,2015,466,289,-2
136647,2015,265,289,-2
87422,2015,1421,289,-2
169090,2015,595,289,-2
95435,2015,289,873,10000000
169090,2015,289,358,500000
102427,2015,289,336,250000
84835,2015,289,1025,250000
222014,2015,289,6168,0
76077,2015,289,1038,0
94783,2015,289,3709,-1
29152,2015,289,164,-1
35099,2015,289,244,-1
40612,2015,289,399,-1
218140,2015,289,3456,-1
218144,2015,289,2577,-1
47659,2015,289,1010,-3
77329,2015,289,337,-1
136647,2015,289,38,-1
39010,2015,289,164,-1
77329,2015,289,399,-1
108878,2015,289,698,-1
130164,2015,289,466,-1
31579,2015,289,0,-3
5668,2015,289,515,-3
13058,2015,289,0,-3
94783,2015,289,288,-2
255916,2015,289,148,-2
76077,2015,289,46,-2
108354,2015,1158,405,12000000
241229,2015,417,405,11000000
204103,2015,2464,405,10000000
164771,2015,995,405,10000000
126665,2015,1082,405,9000000
39908,2015,164,405,8500000
31552,2015,281,405,3500000
4241,2015,984,405,1400000
37397,2015,993,405,800000
177859,2015,31,405,350000
49319,2015,1123,405,0
32617,2015,281,405,0
251289,2015,12124,405,-3
183299,2015,698,405,-2
110867,2015,1110,405,-2
110861,2015,703,405,-2
90964,2015,1035,405,-2
111426,2015,2805,405,-2
111426,2015,12335,405,-2
3876,2015,990,405,-2
197791,2015,3716,405,-2
90964,2015,989,405,-2
62638,2015,698,405,-2
197791,2015,2805,405,-2
102132,2015,1053,405,-2
57515,2015,720,405,-2
126516,2015,3522,405,-2
87282,2015,371,405,-2
160080,2015,6894,405,-2
50201,2015,405,31,46500000
50362,2015,405,281,11500000
49693,2015,405,22,3800000
160080,2015,405,273,1500000
102258,2015,405,1132,1400000
177892,2015,405,1045,0
87282,2015,405,8970,0
4277,2015,405,504,0
13239,2015,405,22,0
85706,2015,405,1020,0
3876,2015,405,990,0
3146,2015,405,512,0
126516,2015,405,1533,0
102132,2015,405,1053,0
3876,2015,405,990,-1
111426,2015,405,12335,-1
197791,2015,405,2805,-1
62638,2015,405,698,-1
183299,2015,405,698,-1
110867,2015,405,1110,-1
111426,2015,405,2805,-1
197791,2015,405,3716,-1
90964,2015,405,989,-1
110861,2015,405,703,-1
183299,2015,405,466,-1
90964,2015,405,1035,-1
37397,2015,405,367,-1
57515,2015,405,720,-1
30697,2015,405,515,-3
61572,2015,405,515,-3
177859,2015,405,31,-2
31552,2015,405,281,-2
110858,2015,543,989,13300000
253677,2015,677,989,11300000
28140,2015,618,989,10000000
35413,2015,1123,989,9350000
45693,2015,873,989,5400000
104586,2015,641,989,4300000
81455,2015,12,989,1200000
42298,2015,1035,989,260000
3356,2015,29,989,0
416622,2015,26122,989,0
91059,2015,164,989,0
4233,2015,1032,989,0
15220,2015,180,989,0
186997,2015,631,989,-1
300137,2015,5228,989,-1
90964,2015,405,989,-1
389152,2015,14837,989,-1
423584,2015,38967,989,-3
391132,2015,14648,989,-3
111073,2015,2805,989,-2
111073,2015,1020,989,-2
293450,2015,990,989,-2
423584,2015,972,989,-2
391132,2015,2796,989,-2
262725,2015,31367,989,-2
225166,2015,899,989,-2
104586,2015,698,989,-2
134293,2015,6699,989,-2
15838,2015,1110,989,-2
56829,2015,1252,989,-2
225166,2015,972,989,-2
255703,2015,972,989,-2
201329,2015,1218,989,-2
134293,2015,1020,989,-2
146795,2015,677,989,-2
57410,2015,989,1032,650000
13443,2015,989,1194,0
15838,2015,989,164,0
67003,2015,989,10391,0
66996,2015,989,1031,0
74607,2015,989,630,0
104586,2015,989,698,-1
111073,2015,989,2805,-1
262725,2015,989,31367,-1
225166,2015,989,899,-1
423584,2015,989,972,-1
15838,2015,989,1110,-1
262725,2015,989,4287,-1
134293,2015,989,6699,-1
56829,2015,989,1252,-1
293450,2015,989,990,-1
391132,2015,989,2796,-1
255703,2015,989,972,-1
111073,2015,989,1020,-1
201329,2015,989,1218,-1
146795,2015,989,677,-1
225166,2015,989,972,-1
48312,2015,989,677,-3
134293,2015,989,1020,-1
39699,2015,989,515,-3
39377,2015,989,515,-3
213342,2015,989,515,-3
66708,2015,989,515,-3
3634,2015,989,0,-3
389152,2015,989,14837,-2
90964,2015,989,405,-2
186997,2015,989,631,-2
28245,2015,989,603,-2
127187,2015,273,1010,10600000
308801,2015,410,1010,10600000
63494,2015,148,1010,8900000
28261,2015,232,1010,8600000
101500,2015,410,1010,8400000
55619,2015,1084,1010,8400000
314959,2015,2282,1010,7500000
129554,2015,1090,1010,6500000
37337,2015,430,1010,5300000
21905,2015,41,1010,3500000
41112,2015,12,1010,2500000
92141,2015,12,1010,2000000
76799,2015,6195,1010,0
111508,2015,410,1010,0
37981,2015,86,1010,0
69001,2015,301,1010,0
101031,2015,410,1010,-1
47659,2015,289,1010,-3
74768,2015,873,1010,-3
23197,2015,10948,1010,-1
177476,2015,631,1010,-1
223790,2015,515,1010,-3
86793,2015,1039,1010,-2
129868,2015,20519,1010,-2
46477,2015,33304,1010,-2
245765,2015,1211,1010,-2
177771,2015,3684,1010,-2
56903,2015,641,1010,-2
101500,2015,1032,1010,-2
245765,2015,1181,1010,-2
148907,2015,1071,1010,-2
35583,2015,1035,1010,-2
162395,2015,449,1010,-2
44948,2015,1010,1035,4120000
101500,2015,1010,1032,2700000
56903,2015,1010,337,2000000
58576,2015,1010,720,500000
49399,2015,1010,1035,430000
129868,2015,1010,3911,0
177771,2015,1010,3884,0
68283,2015,1010,2481,0
127187,2015,1010,16795,-1
177771,2015,1010,3684,-1
245765,2015,1010,1181,-1
245765,2015,1010,1211,-1
130768,2015,1010,1032,-3
35583,2015,1010,1035,-1
69001,2015,1010,714,-1
308801,2015,1010,16795,-1
46477,2015,1010,1044,-1
92141,2015,1010,8172,-1
86793,2015,1010,1039,-1
56903,2015,1010,641,-1
148907,2015,1010,1071,-1
14008,2015,1010,515,-3
3668,2015,1010,515,-3
30333,2015,1010,515,-3
101500,2015,1010,410,-2
15888,2015,1010,130,-2
22598,2015,1010,130,-2
23197,2015,1010,10948,-2
177476,2015,1010,631,-2
101031,2015,1010,410,-2
12763,2015,29,1123,11000000
65255,2015,82,1123,11000000
128229,2015,3008,1123,9900000
36608,2015,984,1123,4100000
82281,2015,419,1123,3700000
15921,2015,379,1123,3400000
343475,2015,1252,1123,2950000
294057,2015,990,1123,2650000
128912,2015,31,1123,1800000
121388,2015,164,1123,0
45272,2015,984,1123,0
323652,2015,4074,1123,-3
183334,2015,631,1123,-1
44624,2015,338,1123,-1
15921,2015,379,1123,-1
36884,2015,337,1123,-2
41355,2015,618,1123,-2
207771,2015,352,1123,-2
196722,2015,2454,1123,-2
121388,2015,352,1123,-2
294057,2015,990,1123,-2
203127,2015,1191,1123,-2
121388,2015,1060,1123,-2
42513,2015,1035,1123,-2
43193,2015,698,1123,-2
203464,2015,3684,1123,-2
199528,2015,991,1123,-2
87789,2015,1194,1123,-2
38388,2015,1194,1123,-2
12127,2015,1035,1123,-2
199527,2015,990,1123,-2
196722,2015,2963,1123,-2
36884,2015,126,1123,-2
35413,2015,1123,989,9350000
49327,2015,1123,22,8100000
42513,2015,1123,1035,3900000
167265,2015,1123,1031,140000
16576,2015,1123,3302,0
70245,2015,1123,4032,0
49319,2015,1123,405,0
23218,2015,1123,472,0
203464,2015,1123,2793,-1
38388,2015,1123,1194,-1
121388,2015,1123,1060,-1
42513,2015,1123,1035,-1
43193,2015,1123,698,-1
203464,2015,1123,3684,-1
207771,2015,1123,352,-1
294057,2015,1123,990,-1
87789,2015,1123,1194,-1
36884,2015,1123,337,-1
196722,2015,1123,2963,-1
121388,2015,1123,352,-1
196722,2015,1123,2454,-1
199527,2015,1123,990,-1
43193,2015,1123,164,-3
203127,2015,1123,1191,-1
12127,2015,1123,1035,-1
41355,2015,1123,150,-1
199528,2015,1123,991,-1
183334,2015,1123,631,-2
15921,2015,1123,379,-2
128912,2015,1123,31,-2
21369,2015,13,131,34000000
88490,2015,368,131,17000000
199369,2015,2464,131,-3
223725,2015,2464,131,-3
226074,2015,2464,131,-3
68645,2015,46,131,-2
165007,2015,368,131,-2
27394,2015,379,131,-2
129476,2015,368,131,-2
15760,2015,683,131,-2
141834,2015,720,131,-2
65278,2015,131,631,27000000
129476,2015,131,29,6000000
165007,2015,131,1050,4000000
68645,2015,131,46,1300000
7607,2015,131,656,0
15760,2015,131,512,0
141834,2015,131,430,-1
68645,2015,131,150,-1
27394,2015,131,379,-1
226074,2015,131,2448,-1
51471,2015,46,418,38000000
145707,2015,720,418,31500000
16306,2015,720,418,7500000
27486,2015,714,418,6000000
251896,2015,142,418,5000000
296622,2015,237,418,3900000
221316,2015,714,418,1000000
246335,2015,6767,418,-3
246291,2015,6767,418,-3
253839,2015,6767,418,-3
98322,2015,1050,418,-2
16306,2015,720,418,-2
59344,2015,418,681,16000000
16306,2015,418,720,15000000
218118,2015,418,244,650000
172015,2015,418,1108,0
3979,2015,418,720,0
29401,2015,418,506,0
251896,2015,418,142,-1
296622,2015,418,714,-1
253839,2015,418,3709,-1
33648,2015,418,162,-1
98322,2015,418,1049,-1
50935,2015,418,985,-2
74418,2015,720,13,35000000
214316,2015,1050,13,20000000
21725,2015,631,13,16000000
140776,2015,162,13,15000000
107010,2015,430,13,12000000
324321,2015,2420,13,6000000
240900,2015,209,13,6000000
323831,2015,9961,13,5000000
39151,2015,940,13,4000000
273738,2015,3679,13,-3
230784,2015,3679,13,-3
281963,2015,3679,13,-3
113045,2015,16795,13,-2
21748,2015,5,13,-2
42710,2015,180,13,-2
240900,2015,209,13,-2
45599,2015,367,13,-2
85324,2015,142,13,-2
221899,2015,367,13,-2
326363,2015,979,13,-2
162029,2015,31,13,-2
214775,2015,720,13,-2
74418,2015,13,10948,42000000
21369,2015,13,131,34000000
206040,2015,13,294,22000000
34572,2015,13,506,19000000
42710,2015,13,148,16000000
34601,2015,13,621,10000000
37337,2015,13,430,5000000
33357,2015,13,46,4000000
45599,2015,13,79,0
